"","xx","yy","zz"
"T+457",-0.808807472140064,1.78898707285247,-3.9871900301579
"T+458",2.96602394977265,1.7265320448145,-2.04219879852563
"T+459",3.42098604372254,2.5636218545455,-3.03297887503799
"T+460",1.34156400284678,1.78185605355768,-1.51531464817351
"T+461",0.707333844817189,0.720540953025001,-2.19085249741345
"T+462",0.990985837775224,0.779625063702759,-1.37693507446426
"T+463",0.791053010155287,1.4990473948568,0.257872724274853
"T+464",-2.93135592822761,0.954226628012047,-0.472562084501667
"T+465",-1.43350640122312,3.37426586562508,0.856690997195531
"T+466",-0.305388929586689,1.80103286901736,-2.24115842438079
"T+467",-1.05910021113248,1.14316590832743,-2.43545753649044
"T+468",-1.54733173409435,0.931903942688856,-2.53670668608922
"T+469",-0.494073481366643,0.192755530363956,-2.95559208475351
"T+470",-1.2199858716116,0.443322143709413,-0.792147644794305
"T+471",2.91065966042384,1.78208326967215,-0.484153942320612
"T+472",3.04705898787426,-0.551291473637095,-2.75592293222531
"T+473",-2.31155941645199,-0.0231479753316362,-1.51703514467766
"T+474",0.0170774438835168,-0.0695516683003055,0.507885718552938
"T+475",0.241479291165028,0.306866965091557,-0.847933251938318
"T+476",-0.643488067917176,0.550798332244954,-1.60350683840528
"T+477",-0.614416960712486,0.921395206948813,-0.957092770548187
"T+478",-0.181029144107059,1.23200617371303,-2.2617299137283
"T+479",-3.31251215273216,1.19031314308456,-1.59382773325218
"T+480",-6.61445608167398,-0.464014504579121,-1.43463652133652
"T+481",0.113180776385259,1.2449665277206,1.75483956482911
"T+482",1.91392601803997,1.13019294569191,0.549244390764075
"T+483",-1.48992349652579,1.03564371779001,-0.12683759306034
"T+484",-1.76011917445924,-0.937779660000664,-2.96539928813579
"T+485",3.43485131244557,0.241127135208597,-1.85233833915781
"T+486",2.9458294997655,0.727074665620004,-3.03295839249631
"T+487",-1.63395631613649,-0.680575854840756,-3.88657413553997
"T+488",-2.79619892714191,1.38188546460802,-2.44994769531687
"T+489",-2.29663732482598,0.215051685805875,-2.49149557021339
"T+490",-0.781822788287356,0.341769143916654,-1.63699536966663
"T+491",-0.0699506046366512,3.00759272522069,-0.974486151234334
"T+492",-0.990955673732876,1.1968081776564,-2.68874968442959
"T+493",-3.93968551852179,2.47143788012937,-2.12184967712182
"T+494",1.11729784885394,1.25934446026309,-1.86819449204951
"T+495",2.70282562631357,-0.0807871978694716,-0.846459889173241
"T+496",-1.37660360812162,1.2515262561134,-1.05989133959852
"T+497",-1.49367110755959,1.43003568589176,-1.21913843213547
"T+498",-1.48604838172455,1.34223947776186,-1.36780732255607
"T+499",-0.94895048715228,2.0731878801069,-2.12663337110744
"T+500",-1.50613453324833,0.699339666836155,-2.78968776863831
"T+501",3.51372251700572,-0.185996824800487,-3.42200934372201
"T+502",3.93333297536164,0.526220711983191,-2.08366433692381
"T+503",3.72049088020115,-1.79147656115547,-1.88681729836436
"T+504",2.1086673526945,0.312282767638548,1.98100773550944
"T+505",2.19378074868187,1.37888306834266,0.987984260492914
"T+506",1.18381976137668,3.81105606746089,3.75482428157369
"T+507",-0.249128535023361,0.524605003948089,0.144204216112777
"T+508",-3.12807346022977,0.546134582552277,-0.119412386899673
"T+509",-2.94368909014777,0.991383103334497,-1.32378121702348
"T+510",0.756075310795833,1.18300451124291,0.367727162223685
"T+511",-0.676243261889052,0.79081134923807,-0.594009630774544
"T+512",0.703540920203756,2.23581541110889,0.725508517180843
"T+513",-0.921692756605493,-0.377750195048619,-1.30891385937945
"T+514",-3.1259980276615,2.14022217616315,1.4559656716408
"T+515",-0.0219728027970012,1.66201825666317,0.638039657507704
"T+516",0.402915737680165,-0.0983297351897314,-0.786731378524409
"T+517",-0.951409980567618,-0.383947855744742,-1.29675370947792
"T+518",0.466733634442877,1.42041932705618,-1.10285477203665
"T+519",-0.620037328856438,1.29304404898991,-0.867516973876393
"T+520",-0.322476223971173,1.0428251845366,0.438485586300529
"T+521",0.977391315042699,-0.109499773214269,-0.244570700369877
"T+522",0.476686646440601,0.478219500585052,-0.362345166626401
"T+523",-0.229319707779451,1.2075570840279,-1.10816406691111
"T+524",0.878163818690172,-0.351183791310036,-2.35363544027403
"T+525",2.75341828605656,2.24640201236244,-0.312417082180919
"T+526",1.08229677780535,1.60535500193662,-1.30934606742764
"T+527",1.45320353948077,1.55209923253481,-2.17721743596279
"T+528",1.51994622464467,2.22354023632908,-0.997055235465358
"T+529",-2.85555702582188,0.46060924820702,-2.06598517405753
"T+530",-4.57647568348932,1.45451439396123,-0.628720719851536
"T+531",-2.77526073442689,2.51828833406525,-0.894385588900825
"T+532",0.014754875397495,2.47162311570997,-0.340030303776623
"T+533",15.190005020808,1.17900380281014,-2.36624861428747
"T+534",5.73795984580136,-0.135444050041476,-2.15736853031826
"T+535",-6.76923610171068,0.488240051266663,0.27848564540333
"T+536",-4.65872460371418,1.2816099758762,-0.13157336884225
"T+537",-1.64412835408461,-0.0410592557342532,-1.73689477890676
"T+538",-0.946488353450319,0.930570616177055,-1.24068390282589
"T+539",1.12220503802867,1.39340130508381,-1.24212583629955
"T+540",-0.463380753625469,0.912460482730667,-2.12739604308071
"T+541",-0.0700586313313192,2.7787817297279,-0.492087205455281
"T+542",1.28194978884297,1.66426815941782,-3.03452219888508
"T+543",-2.14450615025986,1.75907234737467,-3.20943548114813
"T+544",-3.26220189548622,0.236200129858104,-2.45565146610746
"T+545",-2.45250572929681,0.218159392449201,-3.33197607760292
"T+546",-0.108753179743512,2.43535192762412,-3.28220808036465
"T+547",2.84119654085719,1.90341710814682,-2.01963135541314
"T+548",2.25815964332055,0.540057265783511,-2.09420742755667
"T+549",0.922375265325548,1.20114756812361,-0.405781809041255
"T+550",-0.576371786494382,1.4444436583896,-0.814068749179159
"T+551",-1.34323316570627,1.94932515545709,-0.059307750156973
"T+552",1.60359548011868,0.248228512501335,-2.69164924803295
"T+553",3.84122581015885,0.834746093743578,-1.89622341131027
"T+554",4.75342895061373,-0.135115284439223,-1.97519054932219
"T+555",2.18461349561833,-0.760531111818673,-1.63792883460919
"T+556",1.22964412365964,-0.253087721087522,-0.0860273615815562
"T+557",0.211889369793808,2.94856282483528,0.493910719803575
"T+558",0.138838587138015,2.54223301839356,0.0654977311091414
"T+559",0.228458554025796,1.29247568121271,-1.65978426695205
"T+560",0.377412954945335,2.5630504112013,-2.59123196416954
"T+561",-0.0514097009356199,0.725720331766726,-4.40220470336796
"T+562",-0.360068803342667,2.21302953847609,-2.47168028569044
"T+563",-6.40794208078568,0.739237662073157,-0.0943951390662434
"T+564",-4.46467926810196,0.771734030734319,-0.835572725408412
"T+565",-9.89085564774328,1.13138545935644,-2.09557359103891
"T+566",-6.16444901076863,1.429718280479,-1.66116533801002
"T+567",3.68131928706652,1.49744060667385,-2.32805370843449
"T+568",2.33811857424751,0.0262483398542103,-3.2575591632254
"T+569",-0.299236470830104,-0.160115071136519,-1.22664418247542
"T+570",-0.753422111926112,2.13111104046713,-0.00222860999413355
"T+571",0.202052683399233,0.88039675155546,-1.53131695249907
"T+572",-3.15460731552365,0.933355503319655,-1.24044878023129
"T+573",0.314727910840877,1.17004103876147,-1.71257275733274
"T+574",4.43712252578049,0.104115922808121,-0.999312701083499
"T+575",2.06055564276587,0.0826074157391137,-0.663513992033064
"T+576",-0.632319575249851,0.567811690918402,-1.29741927659302
"T+577",-0.425487301000978,1.36140541668703,-0.616913238745471
"T+578",-1.859263954287,2.40820498121862,-0.249235989279603
"T+579",-3.53907612154676,0.990915736164732,-1.27840649861106
"T+580",-1.37607501289532,-0.28831692818592,-2.57920307687787
"T+581",-1.66540796061768,1.02377817268365,-1.43671791945556
"T+582",1.16578375578075,0.841172505452633,-1.50668523861827
"T+583",3.7155162148399,0.201839132861261,-3.39808936638146
"T+584",1.34578164887249,1.00938671003497,-1.30575653902316
"T+585",-0.712370053570389,-0.385900222339634,-0.648706983282179
"T+586",0.688517523098355,0.869384756985345,1.15819791124967
"T+587",-1.1083954616781,-0.096355044146685,-0.0739220347733362
"T+588",-10.9489684810876,0.471079527817186,0.619364280746694
"T+589",-12.1209774513167,0.165464290432463,-0.160595819846836
"T+590",-7.01136697852989,-1.12901986161421,-1.74185913554967
"T+591",-0.353794166783436,0.386327925180848,-1.02978096433728
"T+592",3.44579415491563,0.672328891742774,-1.23805306460835
"T+593",1.70637662466762,1.40862880368432,0.236409342846585
"T+594",1.90732793808403,0.200087228297774,-1.23962096217156
"T+595",1.61460996736077,2.09978742685907,-2.02825896136239
"T+596",-2.29205392373944,0.910098436316987,-0.638681624746638
"T+597",-2.12896549841253,3.06661959995935,0.394152369660719
"T+598",0.983296086593601,0.656376929374167,-1.58533252496672
"T+599",1.86773743802977,0.14413868286523,-0.347598504119135
"T+600",0.991240528551647,-0.163241050843477,-0.360918856939064
"T+601",1.08368353096087,1.17087775931565,-0.481028794244792
"T+602",0.715439245786344,1.80278800930088,-1.09602017051689
"T+603",1.42474021365886,1.77107623244424,-0.294149358510174
"T+604",1.05799612843309,0.142879947350067,-0.596697339764318
"T+605",-3.91038940265,0.153331112992608,-0.419307301063387
"T+606",-2.82700947520456,0.847836806186552,-0.597294123963746
"T+607",-4.81336486969766,1.12245391185375,-1.71382788149167
"T+608",2.28665814748048,0.800599301371161,-0.942436282480043
"T+609",2.49552337021043,-1.33394485881797,-3.34140562199664
"T+610",3.8035178379283,-0.962121015242362,-3.29503176660947
"T+611",2.10533582967306,0.73094673472365,-2.14606820772279
"T+612",1.60140430107233,-1.34526306491188,-3.28753858187913
"T+613",3.95144119145072,-0.194214170948369,-0.75321125652361
"T+614",0.242478124716861,-0.56201638728334,0.099010260172238
"T+615",0.0126814384595417,0.829757799443603,0.8534018811878
"T+616",-0.762532480395436,-0.00359833048142147,1.36282540838301
"T+617",-1.84130014990878,0.434649668758418,-0.843048672981346
"T+618",-0.33746363759427,0.526538429235029,-2.5003599813184
"T+619",-0.125806515058365,0.447451412983835,-2.28439957222788
"T+620",-1.05869968480824,1.41606511429856,-0.379201262754777
"T+621",-1.03819708421115,0.298714569388414,-0.600495039024025
"T+622",0.221426261187115,2.11393748048529,-0.47658138169324
"T+623",-0.58693846446942,0.581776877646254,-1.10552915778391
"T+624",-1.0145819955017,0.957581033237811,-0.387428891815956
"T+625",-1.11796118682382,2.29195860451891,0.32631811049459
"T+626",-0.134813342230066,2.33928885153104,0.115114153665089
"T+627",-1.38684753681712,1.73540704526817,-0.549406807188498
"T+628",0.410929596180903,2.41194541803853,-1.41966846654535
"T+629",-0.87632817218304,0.218400896254065,-2.09772487691457
"T+630",-0.412734647516123,0.545830604743106,-1.36358981301071
"T+631",-0.299284196053669,1.50502655859433,-0.0680578536099659
"T+632",-1.54521310966331,0.788837464216521,-1.1953541734926
"T+633",-0.440428733738885,0.910249848272826,-0.154231521495864
"T+634",0.800365259525684,1.29909544116085,0.906367314492361
"T+635",0.498682305448811,0.982091761928284,0.865310975243369
"T+636",0.409962872216206,1.77762983959573,0.999721686066263
"T+637",-0.500254734000183,1.54798965865718,-0.324016820766382
"T+638",-4.51329911673919,0.955359388427923,-0.82426134957578
"T+639",-1.872515869849,0.935496707207663,-0.130935707526248
"T+640",-1.66767816593851,0.771331888975868,-0.661916541648
"T+641",1.68303344674014,0.347080479127096,-1.14477818804436
"T+642",1.40294141827851,0.635358501434284,-2.89854393138383
"T+643",0.446574148682286,-0.574224146784032,-2.80199696361483
"T+644",0.260455162085304,0.162448981100292,-2.56671133706232
"T+645",-0.601969849393051,-1.34280348171293,-2.92391312757335
"T+646",2.9467826769569,0.850654721180397,0.779471449380829
"T+647",1.60107178750453,0.816739622644781,1.31626311671305
"T+648",0.485850332218305,0.928044044429402,0.522952874764875
"T+649",-0.00159991700584761,1.20323852667757,-0.741779651034034
"T+650",-2.40524236637563,0.909253345108387,-0.285807375243043
"T+651",-4.07028011975292,0.123050216680327,-1.27949301766036
"T+652",-2.50482775706081,-0.510855685455156,-1.09622829015405
"T+653",-1.70827574762742,0.871543076752475,0.371576036466065
"T+654",-0.814105526977936,-0.358347108491159,-0.729862667981717
"T+655",0.70030014238777,-0.451561824197193,-0.731106007927983
"T+656",1.21591270064342,1.80715537274692,0.0223635774119157
"T+657",3.17598778665827,1.8588299327629,-1.18104991769249
"T+658",-1.97644295533604,0.679120769378565,-1.49736484102131
"T+659",-3.23179694125997,0.124623960355702,-3.05234623351853
"T+660",-2.2427039281957,1.90255562332004,-0.949056980240763
"T+661",-0.728005398403982,0.587127246435922,-3.53945460706049
"T+662",-0.124151636460447,2.67834794533008,1.47001575771606
"T+663",-0.802972749307335,1.61098479095448,0.382529830691903
"T+664",0.298213729522129,2.3078557493605,-0.571474808958001
"T+665",0.637226586126446,0.941160495251611,-3.16814156797858
"T+666",0.874081099310539,0.145769916303611,-2.20073162100556
"T+667",-0.261512157058181,0.353014985650213,-1.72419455576176
"T+668",-0.909123761618575,0.593344944192548,-2.8812869530689
"T+669",-0.396612480033908,1.61563341748943,-2.85673118882204
"T+670",-1.00527894920359,0.876119862831182,-3.00594760256037
"T+671",-0.191455694972717,0.644242141993156,-1.08655780457857
"T+672",2.89767373549403,0.211212724682577,-1.94326812423042
"T+673",4.3723603885223,-0.856290177539072,-2.7291492408072
"T+674",1.66886799606407,-0.82307176062946,-1.43914504007039
"T+675",3.03571927197089,-0.509925774196715,-0.620145140578761
"T+676",1.7692854306922,0.300594779893065,-1.43183920688021
"T+677",-1.78982705448949,-0.100429351754778,-0.638174935650049
"T+678",4.08434196289628,1.47294728042813,1.85572516216012
"T+679",4.91413637282567,1.03830387572866,-0.920252717688357
"T+680",-0.58864437909367,0.143074135703438,-1.10175065963943
"T+681",-2.6832260125528,2.54305857560575,0.31275139935884
"T+682",-2.45366779384072,2.5033043978102,0.151492886412056
"T+683",-2.52626571789967,0.182899697225725,-1.89299018188683
"T+684",-1.71909126753901,1.9601314455154,0.184108297495657
"T+685",1.35032890626508,1.65183557522242,-0.224509616472588
"T+686",4.22217239178109,0.604145372357323,-2.34894740633563
"T+687",1.29246334401869,2.0766694025385,-2.29367439329777
"T+688",-0.256031501609553,0.284104901055722,-2.33928763548756
"T+689",3.92650861192126,-0.576963079072885,-2.65465610400645
"T+690",7.42997137413108,-0.755888430504343,-1.35820146806217
"T+691",4.44760669264482,0.819546487486793,0.151542704576739
"T+692",1.40046307122774,1.28832871839167,0.384973737590447
"T+693",-0.574528866775341,1.62585510748802,-1.79841279019
"T+694",-3.47719795448016,0.938940170886538,-1.86898688986155
"T+695",-0.561503265236906,1.60635825391372,-2.25691722649719
"T+696",2.56919416760704,0.582307286358203,-3.33693166234874
"T+697",6.94446131046031,1.83193239861714,-0.656983183890036
"T+698",16.4337624859648,1.93725644494437,-1.97495012994668
"T+699",2.33791182066974,1.63312905021997,-0.931304020902855
"T+700",-11.2700941161732,1.25787969580245,-1.78164151089084
"T+701",0.405012554576466,-0.108754331870615,-2.8171529969053
"T+702",5.91331585697234,1.28222205638815,-1.6523199329895
"T+703",5.15473498522772,1.21228155685653,-0.397239562443395
"T+704",0.726793194879268,1.54201940752642,0.626524250949678
"T+705",-1.12675492849815,-0.638973980402482,-1.48895784299545
"T+706",1.91986684473183,0.473375825371449,-0.0402806809593191
"T+707",-0.498392863873081,-0.427193873917536,-0.147283067062164
"T+708",-2.40531279799164,0.779231913987073,0.507384844255424
"T+709",-0.969768692622753,1.34225436580117,0.0682879804840398
"T+710",1.76461138810739,1.92822240823946,0.394002106180306
"T+711",-0.728719016739059,1.02825734830414,0.0981783007671818
"T+712",-0.734202444180691,1.20103588943742,0.270213349512301
"T+713",-2.17052245976386,0.366133125207006,0.633215363956072
"T+714",-1.62300876393796,0.705850993212118,0.929121559871837
"T+715",0.161998049904167,0.711638772070944,-0.0876774267323809
"T+716",1.90215831520172,1.59792987690129,-1.38852498891051
"T+717",1.17757845697145,1.55774511086442,-1.05205838081113
"T+718",0.329862438688648,-1.62800583586519,-2.4387481437931
"T+719",1.27305301659134,-2.05681949810656,-1.16204749009951
"T+720",-0.388433690708507,-0.470959582813159,-0.497608556375743
"T+721",-2.14368793050626,0.451865821983387,1.12258945766911
"T+722",-1.62070575416896,0.100236669377122,0.61329085549624
"T+723",-0.624499517115521,0.971228869235014,-0.533057984253463
"T+724",1.53607053617961,-0.849653356563466,-3.40159013094908
"T+725",1.66155487671182,0.896378204498849,-1.37057780241971
"T+726",0.544359514482681,2.71948516496028,0.151567285378643
"T+727",-0.443866754098104,2.26554144057069,0.311655817581382
"T+728",0.450269214844412,0.778943334206234,-0.754379014455321
"T+729",-1.95033127692817,1.70247627050602,0.778190907871492
"T+730",-2.76385636398741,1.87339402747818,0.361726133215398
"T+731",-0.425983977894568,0.293794160972229,-0.521955551261953
"T+732",2.32740978261455,1.18840412070996,0.339339357032767
"T+733",0.544141778774827,1.38016628178524,-0.353572797518233
"T+734",-0.221037417848335,0.937183986101559,-0.34538498486901
"T+735",-5.81523251860667,1.05278670275501,-1.30890234377637
"T+736",-5.79558306397937,0.625676891020835,-2.59921070546856
"T+737",0.0475241286285564,-0.179328835362661,-2.48111768053182
"T+738",4.28933890715393,-1.25193120698372,-3.76039314719057
"T+739",3.47658950617568,1.32698583734097,-1.5783543217744
"T+740",-2.89363118716434,-0.853595978349198,-2.63409380900976
"T+741",-2.69171948095619,1.66499047371676,0.0804053822902993
"T+742",-1.80832707579872,1.54088034046866,0.461593623352948
"T+743",-1.14627408185683,0.290762661039705,-0.247305340195222
"T+744",1.09062683878527,0.100143182533051,-0.586645537723253
"T+745",1.48132695272523,2.84450827410004,1.54472855975622
"T+746",0.335349917841036,2.22136019594723,-1.07125327169557
"T+747",0.517007008061897,0.480172138789455,-0.168447123879067
"T+748",0.334830137677764,-0.349249122336474,-0.702060138124133
"T+749",-0.0573011807664879,1.38779632293613,1.08194429246861
"T+750",-3.38262317488164,2.10545090780008,0.358550570138432
"T+751",-2.81730568938262,0.410648575220026,-1.51418102964165
"T+752",-1.45270510299718,-0.178903435973456,-1.02182444820798
"T+753",-0.621987197502313,1.66668399763407,1.87875553900893
"T+754",1.830560792443,1.46611958222194,-0.280614379353088
"T+755",-0.65339395017113,2.06431073765981,0.394353199013834
"T+756",0.435037668344824,0.981044525395116,-2.26380971953661
"T+757",1.85952113290387,1.65562325301245,-0.490285415556089
"T+758",0.52931234626409,0.801579145197801,-0.805136887897831
"T+759",0.613168649884315,0.564583268808829,-0.430914607034361
"T+760",1.04278329555639,0.6520842659278,-0.897983810208577
"T+761",0.380841464469919,0.90724577797555,-1.05445837233264
"T+762",-0.0812524936659299,0.28115656893838,-1.65541590306412
"T+763",0.216486325649836,0.676194818355979,-0.958207839446402
"T+764",3.06222427304775,2.33528206713263,-1.32287092192279
"T+765",3.31317130305262,1.10096556958685,-1.51425804026086
"T+766",-1.81041048590364,2.69231057431892,-0.209087896826453
"T+767",-1.26676235845767,1.39393975582028,-1.74483683031291
"T+768",-0.864326148509673,1.43249009085437,-0.680168609339466
"T+769",-1.93202647094953,0.845888716710259,-1.07445382781529
"T+770",-0.369358059138621,1.07070295915746,-0.327575525334737
"T+771",2.31156257061661,2.03259129477193,0.0655537679437092
"T+772",0.198084116479615,1.1336067168844,0.192764979820874
"T+773",-3.69293148176357,1.1046161326709,0.997582585299816
"T+774",-1.23310565376945,0.869462182181721,0.546953038993039
"T+775",-1.93693309411858,-0.685249939590723,-0.97693785851701
"T+776",-0.934557477452665,0.372630478161897,-0.91118141162153
"T+777",-1.23309431456121,-0.32410374097373,-0.429840485420612
"T+778",-0.70577189294599,1.4169276116356,-0.763507954046317
"T+779",-0.0496958007994959,1.44945707842502,-1.91787169072101
"T+780",-1.94297047170714,-0.0162361026540515,-1.94596763907266
"T+781",-0.358013395369254,-0.0908948308892695,-0.642095629493947
"T+782",0.162375708302309,0.611255149808565,0.143770470529384
"T+783",-0.439825133702238,0.259749847056408,-1.47816556296952
"T+784",-1.4901335175491,1.59267719511968,-0.353222181198374
"T+785",-0.947809593302059,0.838735399081197,-1.0678462343783
"T+786",-0.98863255484207,2.1775289623236,-1.00175131052363
"T+787",-0.219035624771859,0.503850244233901,-2.60112186591937
"T+788",-0.632248032339174,-0.833836194939696,-1.89527508703874
"T+789",-0.561663122413015,0.542218788262337,-0.444645938756372
"T+790",1.28012504518704,0.719318282131014,-1.001382536838
"T+791",1.05998145442205,-0.00762312913691934,-0.634468684428521
"T+792",0.191445963423356,-0.828471611661228,-0.708651913547272
"T+793",0.960813296770714,-0.441153134256052,-0.162773350132382
"T+794",0.589643847509811,-0.273036462466969,-0.700659896110144
"T+795",1.69955678847495,2.28745497828692,1.17955497698492
"T+796",-2.21923671649404,-0.858660530789583,-1.39896665139369
"T+797",-11.40686748053,-0.1094110954941,-1.62030334679216
"T+798",-4.16001733166392,0.776962561782964,-0.700030076623928
"T+799",3.99148580447447,0.504582195966806,0.735658790300537
"T+800",2.03088648262159,-1.49731540802652,-0.209321573883559
"T+801",0.481868118151009,-0.138217892870528,1.04711041593874
"T+802",-1.03895949485895,0.104536931500159,-0.0439254518056154
"T+803",-6.11602470865061,-1.07901858694458,-1.11520122969768
"T+804",-2.02580985668385,2.75504022527372,1.96686871075382
"T+805",0.428774568301939,3.10208422340894,1.43277040097052
"T+806",1.46846732108254,2.67488797498454,0.662665394292804
"T+807",3.38693344691135,1.87785882426046,-1.20663325175085
"T+808",2.88442288324114,0.630422909954664,-3.31574483609767
"T+809",2.94510525286533,0.783309159106407,-1.52870235124629
"T+810",3.67108287573745,1.866915304258,-0.710527373248832
"T+811",2.82901183592101,0.612446974055488,1.21608381282042
"T+812",0.345914780191978,1.52041962346707,2.02202386830387
"T+813",-0.0873585706864787,0.718445246372797,0.251291919618472
"T+814",-0.426939124107669,1.26414067161857,1.46776698959669
"T+815",0.856609403375344,0.667767656029442,0.832105437723197
"T+816",7.71811706169846,-1.2944843375114,-1.32132310863791
"T+817",5.47806608969853,-1.08035437801673,0.172644162049017
"T+818",-0.289987527066508,0.111440598314723,0.22346327010078
"T+819",-2.74614384770491,2.00253202569299,1.72962823879332
"T+820",-1.1099343395996,0.3027384042404,-0.0419564236062783
"T+821",0.681444446194524,-0.53762304724013,-1.20266003392852
"T+822",-3.34318473237468,2.05529072297491,1.61135196642647
"T+823",1.04753059037145,2.32560597235931,-0.000742072579477171
"T+824",-0.692726563258793,-0.583749678567761,-3.12214845941327
"T+825",-3.25043057351094,1.37743162105719,-1.35677514499323
"T+826",-3.10077743714947,-1.14937865925082,-2.74013191211508
"T+827",-1.03637300105359,1.66542562334933,0.192989982147206
"T+828",-0.713897763830569,0.278369143475377,-2.46635118697275
"T+829",-3.55800299072719,-0.143036482594175,-2.00236705624178
"T+830",-3.67807598823865,1.4451627561338,-2.36590259786183
"T+831",-0.781665484420779,2.05675058211426,-1.6257955292748
"T+832",1.02183608820691,1.78680414424011,-3.15072444052845
"T+833",1.15898179566221,0.469386863149851,-3.50534612124688
"T+834",-0.246372206532227,1.78470740725398,-0.925530585612242
"T+835",-1.22644047439424,1.57050268142453,0.159161676976572
"T+836",-0.205625256719304,0.555739604681994,-0.0705770023141812
"T+837",-5.50049633222111,0.730781851613879,-0.916121226928393
"T+838",-2.58665273431344,1.742614593815,0.742694328892203
"T+839",1.50556832087667,2.00103479432935,-0.427721824651008
"T+840",-1.47006390510612,0.730522804143706,-0.298942027518593
"T+841",-3.18560372466521,1.17198324766086,0.350218725036503
"T+842",0.25849795398372,0.612892990633951,0.546876909397402
"T+843",-0.169397664830426,-0.0248872477720075,0.158872381206106
"T+844",-0.746398014491697,-0.224641139899714,-2.43347295326255
"T+845",2.148193862124,-0.810349852649585,-1.90120685241765
"T+846",2.24165143031232,1.23981779383095,-1.8107599039736
"T+847",-1.94588319953794,-0.27947913077024,-0.803935414578898
"T+848",-1.19202822214871,0.0822569109456639,-0.121622197324807
"T+849",-1.02093741321357,0.0977417519063786,-0.636149798232831
"T+850",0.240532767359569,0.716566732177151,-0.377445417254039
"T+851",0.309468846627112,0.62240980861108,-1.08788641270515
"T+852",2.72869703682775,-2.2611379472154,-0.869564062617483
"T+853",2.50467451240091,1.71208282407842,0.550477880186658
"T+854",-2.17185594692294,0.945517325113557,0.581214906096206
"T+855",1.90177946213916,1.88194522058627,1.48068472497322
"T+856",7.70660374111914,0.0928366480160844,1.6435444092815
"T+857",2.45736315295101,-0.505608965365502,1.02588904607485
"T+858",-0.260870898170695,0.589593290836038,0.589352509425495
"T+859",-5.13522237767646,0.397462189069792,-0.989467863735999
"T+860",-4.2907650599693,2.34189845247774,0.0964388143191933
"T+861",1.89823639983824,1.5617874849577,-0.801929604142009
"T+862",1.06167452571814,0.693365492426444,-2.43172808788361
"T+863",0.0157772171276707,1.06173595741189,-3.49200139413112
"T+864",2.80910769309254,-0.500046155612046,-4.26753916896867
"T+865",-0.694747499969746,-0.628692709355968,-2.75701161676267
"T+866",-2.459261428349,2.00987973551795,-1.85292604494542
"T+867",11.540839889477,1.636639941252,-1.1208288762109
"T+868",6.59883068367342,0.101459780086724,-2.03130902052006
"T+869",0.661095686347247,1.45404883664807,-1.07898722474857
"T+870",1.59730259499622,0.815530303743209,-1.21825970818532
"T+871",2.56191718898751,0.784645837789692,-1.64993712182303
"T+872",1.47232731283787,0.696778731876016,0.178994389743791
"T+873",-0.913567064408727,1.68270229916883,-0.596222691584328
"T+874",-0.476794981040501,-0.14010693258067,-2.13329734104306
"T+875",-1.13235304299031,1.88674262117378,-0.292070036155191
"T+876",-0.283347181430566,0.464517549511473,-0.705328402873146
"T+877",-5.32615523978566,0.60598487613055,-1.69267706070246
"T+878",-4.30265029999154,1.24298791705095,0.231943945229398
"T+879",-1.33828666417065,1.40736467324811,-0.0988162433790714
"T+880",-2.29697974707289,0.365966273557376,-0.598846079653264
"T+881",1.01957466213383,-0.360780652823173,-2.50924510345775
"T+882",1.64222338143509,0.448413035659294,-1.37679197473787
"T+883",1.27810575680532,3.0995794427006,-0.921141605130163
"T+884",0.455137351840014,1.70078015615922,-1.3198250922818
"T+885",0.249424021737399,2.16082689096365,-1.12627638754822
"T+886",0.799272616514738,0.504991925859844,-2.18477800880867
"T+887",0.90413736010011,2.69125356969511,-0.175420527768568
"T+888",2.50929950506331,-0.63710100164954,-1.24036587112776
"T+889",1.09969880919307,0.949372360420219,-0.184491698655695
"T+890",-0.264980851861747,0.866948087015967,-0.724034712525416
"T+891",0.798474975586766,1.11664390706004,-1.17597669468262
"T+892",0.46178231375029,1.21200442377802,-1.93198032197204
"T+893",-2.72713449517636,1.16374820240816,-0.70656764327847
"T+894",-1.90004351896326,1.45833057437625,0.144041850616345
"T+895",-1.25355477181848,-0.0533695894897424,-1.14072261442227
"T+896",-0.730331834095061,1.20123942587514,-1.27404296936992
"T+897",0.428632123912147,2.526186164821,-1.47830835158318
"T+898",-3.46342474580921,1.52237455795214,-1.9363280839042
"T+899",-4.27002878095535,1.1783826693525,-2.04438201335117
"T+900",-0.392844065773881,1.40345158795195,-2.48386679457752
"T+901",-0.793345185973515,-0.268328711837637,-3.40360103396076
"T+902",-0.249720603210774,0.462177282600929,-0.8482827778016
"T+903",1.26077829143075,2.32610732464482,0.330347824552803
"T+904",-2.94970072665913,1.67942382008659,-0.985051814978018
"T+905",-2.01618458732607,1.15188023007901,-2.62308885349803
"T+906",-4.38813703508106,1.23549779791947,-2.46862957004459
"T+907",1.32568367849095,1.30532811247639,-2.23121588337937
"T+908",2.77034808870014,0.32998269890647,-2.5119574722528
"T+909",-0.199976105021698,0.332089899038234,-0.90768575370143
"T+910",-0.319811066675469,0.908835052148598,-0.231503798553765
"T+911",-0.334142755845902,-0.368203070156197,0.0825390273669717
"T+912",-2.54325132381924,0.648909520113903,-0.428251276056746
"T+913",-3.4544160031261,1.10371950148099,0.326935779196537
